"","area","year","id","text","average","country","score","date","host","min.number","min.before","min.after","min.closest","min.any","total","commitments","commitments2","binding.level","summit.ref","org.ref","mentions.date","mentions.multi.year","mentions.money","mentions.values","bodies","gdp","gdp.per.cap","gdp.growth","is.italy","is.uk","is.canada","is.eu","is.france","is.germany","is.japan","is.russia","is.climate","is.conflict","is.crime","is.development","is.democracy","is.education","is.energy","is.food","is.gender","is.ict","is.labor","is.macro","is.security","is.trade"
"589","Climate Change",2009,"2009-64","""Recognising the importance of research and development, we committed in Toyako to increase investment in basic and applied clean technology research and development. We will intensify such efforts and explore options to enhance global technology cooperation.""",1,"canada","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,0,0,0,0,0,1374.63,4.036829204,-4.030419849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","Climate Change",2009,"2009-98","""[Reaffirming the commitment made in Toyako for the launch of 20 large-scale Carbon Capture and Storage demonstration projects globally by 2010, we will:] accelerate the design of policies, regulatory frameworks and incentive schemes focused on the development and deployment of CCS technology""",0,"canada","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,1374.63,4.036829204,-4.030419849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","Climate Change",2009,"2009-64","""Recognising the importance of research and development, we committed in Toyako to increase investment in basic and applied clean technology research and development. We will intensify such efforts and explore options to enhance global technology cooperation.""",1,"japan","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,0,0,0,0,0,5289.49,3.165108377,-5.68145234,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","Climate Change",2009,"2009-49 (456)","""We reconfirm our strong commitment to the UNFCCC negotiations and to the successful conclusion of a global, wide-ranging and ambitious post-2012 agreement in Copenhagen, involving all countries, consistent with the principle of common but differentiated responsibilities and respective capabilities.""",0.666666667,"japan","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,5289.49,3.165108377,-5.68145234,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","Climate Change",2009,"2009-49 (456)","""We reconfirm our strong commitment to the UNFCCC negotiations and to the successful conclusion of a global, wide-ranging and ambitious post-2012 agreement in Copenhagen, involving all countries, consistent with the principle of common but differentiated responsibilities and respective capabilities.""",0.666666667,"canada","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,1374.63,4.036829204,-4.030419849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","Climate Change",2009,"2009-66","""[To promote concerted efforts on technology and financing, we:] call for the elaboration and implementation of an effective financial
arrangement to support the post-2012 regime.""",0.888888889,"us","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,0,0,0,1,1,0,0,0,14448.9,5.186970631,-3.387435662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","Climate Change",2009,"2009-49 (456)","""We reconfirm our strong commitment to the UNFCCC negotiations and to the successful conclusion of a global, wide-ranging and ambitious post-2012 agreement in Copenhagen, involving all countries, consistent with the principle of common but differentiated responsibilities and respective capabilities.""",0.666666667,"us","0","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,14448.9,5.186970631,-3.387435662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","Climate Change",2009,"2009-73","""[Aware that deforestation accounts for approximately 20% of annual CO2 emissions, and that forests are an essential repository of biological diversity and key to the livelihoods and rights of many people, we remain engaged in seeking the reduction of emissions from deforestation and forest degradation and in further promoting sustainable forest management globally. We will:] support the development of positive incentives in particular for developing countries to promote emission reductions through actions to reduce deforestation and forest degradation.""",0.666666667,"canada","0","2009-07-08","Italy",1,1,0,77,1,327,42,1764,0,0,0,0,0,0,0,0,1374.63,4.036829204,-4.030419849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","Climate Change",2009,"2009-64","""Recognising the importance of research and development, we committed in Toyako to increase investment in basic and applied clean technology research and development. We will intensify such efforts and explore options to enhance global technology cooperation.""",1,"uk","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,0,0,0,0,0,2425.8,4.192860985,-4.96888827,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","Climate Change",2009,"2009-66","""[To promote concerted efforts on technology and financing, we:] call for the elaboration and implementation of an effective financial
arrangement to support the post-2012 regime.""",0.888888889,"uk","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,0,0,0,1,1,0,0,0,2425.8,4.192860985,-4.96888827,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","Climate Change",2009,"2009-98","""[Reaffirming the commitment made in Toyako for the launch of 20 large-scale Carbon Capture and Storage demonstration projects globally by 2010, we will:] accelerate the design of policies, regulatory frameworks and incentive schemes focused on the development and deployment of CCS technology""",0,"italy","-1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,2199.93,3.161527081,-5.711508383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","Climate Change",2009,"2009-64","""Recognising the importance of research and development, we committed in Toyako to increase investment in basic and applied clean technology research and development. We will intensify such efforts and explore options to enhance global technology cooperation.""",1,"us","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,0,0,0,0,0,14448.9,5.186970631,-3.387435662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","Climate Change",2009,"2009-73","""[Aware that deforestation accounts for approximately 20% of annual CO2 emissions, and that forests are an essential repository of biological diversity and key to the livelihoods and rights of many people, we remain engaged in seeking the reduction of emissions from deforestation and forest degradation and in further promoting sustainable forest management globally. We will:] support the development of positive incentives in particular for developing countries to promote emission reductions through actions to reduce deforestation and forest degradation.""",0.666666667,"germany","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,0,0,0,0,0,0,0,0,3411.26,3.619039289,-5.454577169,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"602","Climate Change",2009,"2009-73","""[Aware that deforestation accounts for approximately 20% of annual CO2 emissions, and that forests are an essential repository of biological diversity and key to the livelihoods and rights of many people, we remain engaged in seeking the reduction of emissions from deforestation and forest degradation and in further promoting sustainable forest management globally. We will:] support the development of positive incentives in particular for developing countries to promote emission reductions through actions to reduce deforestation and forest degradation.""",0.666666667,"italy","0","2009-07-08","Italy",1,1,0,77,1,327,42,1764,0,0,0,0,0,0,0,0,2199.93,3.161527081,-5.711508383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","Climate Change",2009,"2009-49 (456)","""We reconfirm our strong commitment to the UNFCCC negotiations and to the successful conclusion of a global, wide-ranging and ambitious post-2012 agreement in Copenhagen, involving all countries, consistent with the principle of common but differentiated responsibilities and respective capabilities.""",0.666666667,"uk","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,2425.8,4.192860985,-4.96888827,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","Climate Change",2009,"2009-66","""[To promote concerted efforts on technology and financing, we:] call for the elaboration and implementation of an effective financial
arrangement to support the post-2012 regime.""",0.888888889,"italy","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,0,0,0,1,1,0,0,0,2199.93,3.161527081,-5.711508383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","Climate Change",2009,"2009-49 (456)","""We reconfirm our strong commitment to the UNFCCC negotiations and to the successful conclusion of a global, wide-ranging and ambitious post-2012 agreement in Copenhagen, involving all countries, consistent with the principle of common but differentiated responsibilities and respective capabilities.""",0.666666667,"france","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,2700.89,3.513144914,-3.371737206,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"606","Climate Change",2009,"2009-73","""[Aware that deforestation accounts for approximately 20% of annual CO2 emissions, and that forests are an essential repository of biological diversity and key to the livelihoods and rights of many people, we remain engaged in seeking the reduction of emissions from deforestation and forest degradation and in further promoting sustainable forest management globally. We will:] support the development of positive incentives in particular for developing countries to promote emission reductions through actions to reduce deforestation and forest degradation.""",0.666666667,"france","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,0,0,0,0,0,0,0,0,2700.89,3.513144914,-3.371737206,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","Climate Change",2009,"2009-66","""[To promote concerted efforts on technology and financing, we:] call for the elaboration and implementation of an effective financial
arrangement to support the post-2012 regime.""",0.888888889,"germany","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,0,0,0,1,1,0,0,0,3411.26,3.619039289,-5.454577169,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","Climate Change",2009,"2009-49 (456)","""We reconfirm our strong commitment to the UNFCCC negotiations and to the successful conclusion of a global, wide-ranging and ambitious post-2012 agreement in Copenhagen, involving all countries, consistent with the principle of common but differentiated responsibilities and respective capabilities.""",0.666666667,"italy","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,2199.93,3.161527081,-5.711508383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","Climate Change",2009,"2009-98","""[Reaffirming the commitment made in Toyako for the launch of 20 large-scale Carbon Capture and Storage demonstration projects globally by 2010, we will:] accelerate the design of policies, regulatory frameworks and incentive schemes focused on the development and deployment of CCS technology""",0,"germany","-1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,3411.26,3.619039289,-5.454577169,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","Climate Change",2009,"2009-64","""Recognising the importance of research and development, we committed in Toyako to increase investment in basic and applied clean technology research and development. We will intensify such efforts and explore options to enhance global technology cooperation.""",1,"germany","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,0,0,0,0,0,3411.26,3.619039289,-5.454577169,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","Climate Change",2009,"2009-66","""[To promote concerted efforts on technology and financing, we:] call for the elaboration and implementation of an effective financial
arrangement to support the post-2012 regime.""",0.888888889,"france","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,0,0,0,1,1,0,0,0,2700.89,3.513144914,-3.371737206,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"612","Climate Change",2009,"2009-49 (456)","""We reconfirm our strong commitment to the UNFCCC negotiations and to the successful conclusion of a global, wide-ranging and ambitious post-2012 agreement in Copenhagen, involving all countries, consistent with the principle of common but differentiated responsibilities and respective capabilities.""",0.666666667,"germany","1","2009-07-08","Italy",1,1,0,77,1,327,42,1764,1,0,0,1,1,0,0,0,3411.26,3.619039289,-5.454577169,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","Climate Change",2010,"2010-30","We support related initiatives, including the UN Secretary-General's High-Level Advisory Group on identifying long-term public and private financing, and the Paris-Oslo Process on REDD+. ",-0.11,"us","0","2010-06-25","Canada",0,0,0,NA,0,327,10,100,0,0,1,0,0,0,0,0,14992.1,5.275999808,1.716400257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","Climate Change",2010,"2010-55","""Recognizing the challenges faced by countries in the aftermath of natural disasters to provide security and basic services to civilians, we reaffirm our commitment to support Haiti and will work to strengthen existing international coordination mechanisms to improve the timeliness, effectiveness and coordination of the international response to such disasters and will continue to support the United Nations Global Platform for Disaster Risk Reduction.""",0.777777778,"russia","0","2010-06-25","Canada",0,0,0,NA,0,327,10,100,0,0,1,0,0,0,0,0,1524.92,0.8755113368,4.453094432,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
