Compliance Score,Issue-Area,Country,Year,Mentions Specific Date,Total Number of Commitments,Number of Same-Issue Commitments,Mentions UN,Mentions Developing Countries,Binding Level,GDP,GDP per Capita,GDP per Capita Growth,Host Country,Number of Ministerials,Closest Ministerial,Government Type
-1.0,Health,France,2011.0,Yes,193.0,7.0,No,No,Higher,2860000000000.0,43790.73205,1.69963012,France,0.0,365.0,Unitary
1.0,Health,France,2012.0,No,141.0,1.0,No,No,Higher,2680000000000.0,40874.70351,-0.17121288699999998,United States,0.0,365.0,Unitary
1.0,Health,France,2013.0,No,214.0,2.0,No,No,Higher,2810000000000.0,42592.934089999995,0.059905732999999996,United Kingdom,0.0,365.0,Unitary
0.0,Health,France,2014.0,No,141.0,12.0,No,No,Higher,2850000000000.0,43008.64738,0.47296999799999995,European Union,0.0,365.0,Unitary
1.0,Health,France,2014.0,No,141.0,12.0,No,No,Higher,2850000000000.0,43008.64738,0.47296999799999995,European Union,0.0,365.0,Unitary
0.0,Health,France,2014.0,No,141.0,12.0,No,No,Higher,2850000000000.0,43008.64738,0.47296999799999995,European Union,0.0,365.0,Unitary
0.0,Health,France,2015.0,No,376.0,61.0,No,No,Higher,2440000000000.0,36613.37522,0.6919218659999999,Germany,1.0,123.0,Unitary
1.0,Health,France,2015.0,No,376.0,61.0,No,No,Higher,2440000000000.0,36613.37522,0.6919218659999999,Germany,1.0,123.0,Unitary
1.0,Health,France,2015.0,No,376.0,61.0,No,No,Higher,2440000000000.0,36613.37522,0.6919218659999999,Germany,1.0,123.0,Unitary
0.0,Health,France,2016.0,No,342.0,85.0,No,No,Higher,2470000000000.0,36962.22229,0.6926506440000001,Japan,1.0,108.0,Unitary
1.0,Health,France,2016.0,No,342.0,85.0,No,No,Higher,2470000000000.0,36962.22229,0.6926506440000001,Japan,1.0,108.0,Unitary
-1.0,Health,France,2016.0,Yes,342.0,85.0,No,No,Higher,2470000000000.0,36962.22229,0.6926506440000001,Japan,1.0,108.0,Unitary
-1.0,Health,France,2017.0,No,180.0,7.0,No,No,Higher,2590000000000.0,38679.12715,2.251980936,Italy,1.0,163.0,Unitary
0.0,Development,France,1996.0,No,128.0,23.0,No,No,Higher,1610000000000.0,26871.829019999997,1.054543233,France,0.0,365.0,Unitary
-1.0,Development,France,1997.0,No,145.0,19.0,No,No,Higher,1450000000000.0,24228.94235,1.9749212459999999,United States,0.0,365.0,Unitary
0.0,Development,France,1998.0,No,73.0,7.0,No,No,Higher,1500000000000.0,24974.2722,3.207536715,United Kingdom,0.0,365.0,Unitary
1.0,Development,France,1999.0,No,46.0,8.0,No,No,Lower,1490000000000.0,24673.198969999998,2.8906822660000002,Germany,0.0,365.0,Unitary
1.0,Development,France,1999.0,No,46.0,8.0,No,No,Lower,1490000000000.0,24673.198969999998,2.8906822660000002,Germany,0.0,365.0,Unitary
1.0,Development,France,1999.0,No,46.0,8.0,No,No,Lower,1490000000000.0,24673.198969999998,2.8906822660000002,Germany,0.0,365.0,Unitary
0.0,Development,France,2000.0,No,105.0,19.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,0.0,365.0,Unitary
-1.0,Development,France,2000.0,No,105.0,19.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,0.0,365.0,Unitary
1.0,Development,France,2000.0,No,105.0,19.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,0.0,365.0,Unitary
0.0,Development,France,2000.0,No,105.0,19.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,0.0,365.0,Unitary
0.0,Development,France,2001.0,No,58.0,10.0,No,No,Higher,1380000000000.0,22433.55571,1.2441921040000001,Italy,0.0,365.0,Unitary
1.0,Development,France,2001.0,No,58.0,10.0,No,No,Higher,1380000000000.0,22433.55571,1.2441921040000001,Italy,0.0,365.0,Unitary
0.0,Development,France,2002.0,No,187.0,34.0,No,No,Higher,1490000000000.0,24177.33517,0.402709914,Canada,1.0,92.0,Unitary
1.0,Development,France,2002.0,No,187.0,34.0,No,No,Higher,1490000000000.0,24177.33517,0.402709914,Canada,1.0,92.0,Unitary
0.0,Development,France,2002.0,No,187.0,34.0,No,No,Higher,1490000000000.0,24177.33517,0.402709914,Canada,1.0,92.0,Unitary
0.0,Development,France,2002.0,No,187.0,34.0,No,No,Higher,1490000000000.0,24177.33517,0.402709914,Canada,1.0,92.0,Unitary
0.0,Development,France,2002.0,No,187.0,34.0,No,No,Higher,1490000000000.0,24177.33517,0.402709914,Canada,1.0,92.0,Unitary
1.0,Development,France,2003.0,No,205.0,24.0,No,No,Lower,1840000000000.0,29568.38595,0.11107373,France,1.0,-39.0,Unitary
1.0,Development,France,2003.0,Yes,205.0,24.0,No,No,Higher,1840000000000.0,29568.38595,0.11107373,France,1.0,-39.0,Unitary
-1.0,Development,France,2004.0,Yes,252.0,53.0,Yes,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,0.0,365.0,Unitary
1.0,Development,France,2004.0,Yes,252.0,53.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,0.0,365.0,Unitary
1.0,Development,France,2004.0,No,252.0,53.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,0.0,365.0,Unitary
1.0,Development,France,2004.0,No,252.0,53.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,0.0,365.0,Unitary
1.0,Development,France,2005.0,Yes,212.0,21.0,No,Yes,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,1.0,-111.0,Unitary
1.0,Development,France,2005.0,No,212.0,21.0,No,No,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,1.0,-111.0,Unitary
1.0,Development,France,2005.0,Yes,212.0,21.0,No,No,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,1.0,-111.0,Unitary
1.0,Development,France,2006.0,No,317.0,31.0,No,No,Higher,2320000000000.0,36443.623439999996,1.737523985,Russia,0.0,365.0,Unitary
0.0,Development,France,2007.0,No,329.0,48.0,No,Yes,Higher,2660000000000.0,41508.43399,1.792993386,Germany,1.0,-72.0,Unitary
0.0,Development,France,2007.0,No,329.0,48.0,No,No,Higher,2660000000000.0,41508.43399,1.792993386,Germany,1.0,-72.0,Unitary
-1.0,Development,France,2007.0,Yes,329.0,48.0,No,No,Higher,2660000000000.0,41508.43399,1.792993386,Germany,1.0,-72.0,Unitary
1.0,Development,France,2007.0,No,329.0,48.0,No,No,Higher,2660000000000.0,41508.43399,1.792993386,Germany,1.0,-72.0,Unitary
1.0,Development,France,2008.0,Yes,296.0,35.0,No,No,Higher,2920000000000.0,45334.11444,-0.303770529,Japan,1.0,-93.0,Unitary
0.0,Development,France,2009.0,Yes,254.0,36.0,No,No,Higher,2690000000000.0,41575.41875,-3.37173719,Italy,1.0,-27.0,Unitary
1.0,Development,France,2010.0,No,73.0,4.0,No,No,Higher,2640000000000.0,40638.334,1.44701286,Canada,1.0,-30.0,Unitary
0.0,Development,France,2011.0,No,193.0,29.0,No,No,Higher,2860000000000.0,43790.73205,1.69963012,France,0.0,365.0,Unitary
1.0,Development,France,2011.0,No,193.0,29.0,No,No,Higher,2860000000000.0,43790.73205,1.69963012,France,0.0,365.0,Unitary
0.0,Development,France,2011.0,No,193.0,29.0,No,No,Higher,2860000000000.0,43790.73205,1.69963012,France,0.0,365.0,Unitary
1.0,Development,France,2011.0,No,193.0,29.0,No,No,Higher,2860000000000.0,43790.73205,1.69963012,France,0.0,365.0,Unitary
1.0,Development,France,2012.0,No,141.0,16.0,No,No,Higher,2680000000000.0,40874.70351,-0.17121288699999998,United States,0.0,365.0,Unitary
0.0,Development,France,2012.0,No,141.0,16.0,No,No,Higher,2680000000000.0,40874.70351,-0.17121288699999998,United States,0.0,365.0,Unitary
1.0,Development,France,2013.0,No,214.0,10.0,No,No,Higher,2810000000000.0,42592.934089999995,0.059905732999999996,United Kingdom,0.0,365.0,Unitary
1.0,Development,France,2014.0,No,141.0,22.0,No,No,Higher,2850000000000.0,43008.64738,0.47296999799999995,European Union,1.0,-20.0,Unitary
0.0,Development,France,2014.0,No,141.0,22.0,No,No,Higher,2850000000000.0,43008.64738,0.47296999799999995,European Union,1.0,-20.0,Unitary
1.0,Development,France,2014.0,No,141.0,22.0,No,No,Higher,2850000000000.0,43008.64738,0.47296999799999995,European Union,1.0,-20.0,Unitary
1.0,Development,France,2015.0,No,376.0,43.0,No,No,Higher,2440000000000.0,36613.37522,0.6919218659999999,Germany,1.0,127.0,Unitary
0.0,Development,France,2016.0,No,342.0,23.0,No,Yes,Higher,2470000000000.0,36962.22229,0.6926506440000001,Japan,0.0,365.0,Unitary
1.0,Development,France,2016.0,No,342.0,23.0,No,No,Higher,2470000000000.0,36962.22229,0.6926506440000001,Japan,0.0,365.0,Unitary
1.0,Development,France,2017.0,Yes,180.0,2.0,No,No,Lower,2590000000000.0,38679.12715,2.251980936,Italy,0.0,365.0,Unitary
0.0,Crime and Corruption,France,1996.0,No,128.0,12.0,Yes,No,Higher,1610000000000.0,26871.829019999997,1.054543233,France,0.0,365.0,Unitary
0.0,Crime and Corruption,France,1997.0,No,145.0,21.0,No,No,Higher,1450000000000.0,24228.94235,1.9749212459999999,United States,1.0,173.0,Unitary
0.0,Crime and Corruption,France,1997.0,No,145.0,21.0,No,No,Higher,1450000000000.0,24228.94235,1.9749212459999999,United States,1.0,173.0,Unitary
0.0,Crime and Corruption,France,1998.0,No,73.0,9.0,No,No,Higher,1500000000000.0,24974.2722,3.207536715,United Kingdom,0.0,365.0,Unitary
0.0,Crime and Corruption,France,1998.0,No,73.0,9.0,Yes,No,Higher,1500000000000.0,24974.2722,3.207536715,United Kingdom,0.0,365.0,Unitary
0.0,Crime and Corruption,France,1999.0,No,46.0,1.0,No,No,Higher,1490000000000.0,24673.198969999998,2.8906822660000002,Germany,1.0,123.0,Unitary
1.0,Crime and Corruption,France,1999.0,No,46.0,1.0,No,No,Higher,1490000000000.0,24673.198969999998,2.8906822660000002,Germany,1.0,123.0,Unitary
1.0,Crime and Corruption,France,2000.0,No,105.0,14.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,1.0,-166.0,Unitary
1.0,Crime and Corruption,France,2000.0,No,105.0,14.0,Yes,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,1.0,-166.0,Unitary
1.0,Crime and Corruption,France,2000.0,No,105.0,14.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,1.0,-166.0,Unitary
1.0,Crime and Corruption,France,2000.0,No,105.0,14.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,1.0,-166.0,Unitary
1.0,Crime and Corruption,France,2000.0,No,105.0,14.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,1.0,-166.0,Unitary
1.0,Crime and Corruption,France,2000.0,No,105.0,14.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,1.0,-166.0,Unitary
1.0,Crime and Corruption,France,2000.0,No,105.0,14.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,1.0,-166.0,Unitary
1.0,Crime and Corruption,France,2002.0,No,187.0,6.0,Yes,No,Higher,1490000000000.0,24177.33517,0.402709914,Canada,1.0,-44.0,Unitary
-1.0,Crime and Corruption,France,2003.0,No,205.0,17.0,No,No,Higher,1840000000000.0,29568.38595,0.11107373,France,1.0,-27.0,Unitary
0.0,Crime and Corruption,France,2004.0,No,252.0,16.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,2.0,-59.0,Unitary
0.0,Crime and Corruption,France,2004.0,No,252.0,16.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,2.0,-59.0,Unitary
0.0,Crime and Corruption,France,2004.0,No,252.0,16.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,2.0,-59.0,Unitary
0.0,Crime and Corruption,France,2004.0,Yes,252.0,16.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,2.0,-59.0,Unitary
0.0,Crime and Corruption,France,2004.0,No,252.0,16.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,2.0,-59.0,Unitary
0.0,Crime and Corruption,France,2004.0,No,252.0,16.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,2.0,-59.0,Unitary
0.0,Crime and Corruption,France,2004.0,No,252.0,16.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,2.0,-59.0,Unitary
1.0,Crime and Corruption,France,2004.0,No,252.0,16.0,Yes,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,2.0,-59.0,Unitary
1.0,Crime and Corruption,France,2005.0,No,212.0,18.0,Yes,No,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,2.0,-20.0,Unitary
1.0,Crime and Corruption,France,2005.0,No,212.0,18.0,No,No,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,2.0,-20.0,Unitary
0.0,Crime and Corruption,France,2006.0,No,317.0,23.0,Yes,No,Higher,2320000000000.0,36443.623439999996,1.737523985,Russia,1.0,-30.0,Unitary
0.0,Crime and Corruption,France,2006.0,No,317.0,23.0,No,No,Higher,2320000000000.0,36443.623439999996,1.737523985,Russia,1.0,-30.0,Unitary
1.0,Crime and Corruption,France,2007.0,No,329.0,28.0,No,No,Higher,2660000000000.0,41508.43399,1.792993386,Germany,1.0,-75.0,Unitary
1.0,Crime and Corruption,France,2008.0,No,296.0,5.0,Yes,No,Higher,2920000000000.0,45334.11444,-0.303770529,Japan,1.0,-26.0,Unitary
1.0,Crime and Corruption,France,2009.0,No,254.0,12.0,Yes,No,Higher,2690000000000.0,41575.41875,-3.37173719,Italy,1.0,-41.0,Unitary
1.0,Crime and Corruption,France,2009.0,No,254.0,12.0,No,No,Higher,2690000000000.0,41575.41875,-3.37173719,Italy,1.0,-41.0,Unitary
1.0,Crime and Corruption,France,2010.0,No,73.0,0.0,No,No,Higher,2640000000000.0,40638.334,1.44701286,Canada,0.0,365.0,Unitary
1.0,Crime and Corruption,France,2011.0,No,193.0,6.0,No,No,Higher,2860000000000.0,43790.73205,1.69963012,France,1.0,-16.0,Unitary
0.0,Crime and Corruption,France,2012.0,No,141.0,30.0,No,No,Higher,2680000000000.0,40874.70351,-0.17121288699999998,United States,0.0,365.0,Unitary
1.0,Crime and Corruption,France,2013.0,No,214.0,10.0,No,No,Higher,2810000000000.0,42592.934089999995,0.059905732999999996,United Kingdom,0.0,365.0,Unitary
0.0,Crime and Corruption,France,2013.0,No,214.0,10.0,No,No,Higher,2810000000000.0,42592.934089999995,0.059905732999999996,United Kingdom,0.0,365.0,Unitary
1.0,Crime and Corruption,France,2014.0,No,141.0,13.0,No,No,Higher,2850000000000.0,43008.64738,0.47296999799999995,European Union,0.0,365.0,Unitary
1.0,Crime and Corruption,France,2014.0,No,141.0,13.0,No,No,Higher,2850000000000.0,43008.64738,0.47296999799999995,European Union,0.0,365.0,Unitary
1.0,Crime and Corruption,France,2016.0,No,342.0,33.0,No,No,Higher,2470000000000.0,36962.22229,0.6926506440000001,Japan,0.0,365.0,Unitary
1.0,Crime and Corruption,France,2016.0,No,342.0,33.0,No,No,Higher,2470000000000.0,36962.22229,0.6926506440000001,Japan,0.0,365.0,Unitary
0.0,Crime and Corruption,France,2016.0,No,342.0,33.0,Yes,No,Higher,2470000000000.0,36962.22229,0.6926506440000001,Japan,0.0,365.0,Unitary
1.0,Nonproliferation,France,1996.0,No,128.0,5.0,No,No,Lower,1610000000000.0,26871.829019999997,1.054543233,France,1.0,80.0,Unitary
0.0,Nonproliferation,France,1996.0,No,128.0,5.0,No,No,Higher,1610000000000.0,26871.829019999997,1.054543233,France,1.0,80.0,Unitary
1.0,Nonproliferation,France,1997.0,No,145.0,9.0,Yes,No,Higher,1450000000000.0,24228.94235,1.9749212459999999,United States,1.0,87.0,Unitary
1.0,Nonproliferation,France,2000.0,No,105.0,7.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,1.0,-10.0,Unitary
1.0,Nonproliferation,France,2000.0,No,105.0,7.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,1.0,-10.0,Unitary
0.0,Nonproliferation,France,2002.0,No,187.0,23.0,No,No,Higher,1490000000000.0,24177.33517,0.402709914,Canada,2.0,-14.0,Unitary
1.0,Nonproliferation,France,2003.0,No,205.0,26.0,No,No,Higher,1840000000000.0,29568.38595,0.11107373,France,2.0,-10.0,Unitary
1.0,Nonproliferation,France,2004.0,No,252.0,26.0,No,No,Lower,2120000000000.0,33741.26515,2.075384202,United States,2.0,-25.0,Unitary
1.0,Nonproliferation,France,2005.0,No,212.0,15.0,No,No,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,2.0,-13.0,Unitary
1.0,Nonproliferation,France,2005.0,Yes,212.0,15.0,No,No,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,2.0,-13.0,Unitary
0.0,Nonproliferation,France,2006.0,Yes,317.0,18.0,No,No,Higher,2320000000000.0,36443.623439999996,1.737523985,Russia,1.0,-16.0,Unitary
0.0,Nonproliferation,France,2007.0,No,329.0,28.0,No,No,Lower,2660000000000.0,41508.43399,1.792993386,Germany,2.0,-7.0,Unitary
1.0,Nonproliferation,France,2007.0,No,329.0,28.0,No,No,Higher,2660000000000.0,41508.43399,1.792993386,Germany,2.0,-7.0,Unitary
1.0,Nonproliferation,France,2007.0,No,329.0,28.0,No,No,Higher,2660000000000.0,41508.43399,1.792993386,Germany,2.0,-7.0,Unitary
0.0,Nonproliferation,France,2007.0,No,329.0,28.0,No,No,Higher,2660000000000.0,41508.43399,1.792993386,Germany,2.0,-7.0,Unitary
1.0,Nonproliferation,France,2008.0,Yes,296.0,20.0,No,No,Lower,2920000000000.0,45334.11444,-0.303770529,Japan,1.0,-11.0,Unitary
1.0,Nonproliferation,France,2008.0,No,296.0,20.0,No,No,Lower,2920000000000.0,45334.11444,-0.303770529,Japan,1.0,-11.0,Unitary
-1.0,Nonproliferation,France,2008.0,Yes,296.0,20.0,No,No,Higher,2920000000000.0,45334.11444,-0.303770529,Japan,1.0,-11.0,Unitary
0.0,Nonproliferation,France,2008.0,No,296.0,20.0,No,No,Higher,2920000000000.0,45334.11444,-0.303770529,Japan,1.0,-11.0,Unitary
1.0,Nonproliferation,France,2008.0,No,296.0,20.0,Yes,No,Higher,2920000000000.0,45334.11444,-0.303770529,Japan,1.0,-11.0,Unitary
1.0,Nonproliferation,France,2009.0,No,254.0,7.0,No,No,Higher,2690000000000.0,41575.41875,-3.37173719,Italy,2.0,-13.0,Unitary
1.0,Nonproliferation,France,2010.0,No,73.0,7.0,No,No,Higher,2640000000000.0,40638.334,1.44701286,Canada,1.0,-88.0,Unitary
0.0,Nonproliferation,France,2011.0,Yes,193.0,44.0,No,No,Higher,2860000000000.0,43790.73205,1.69963012,France,1.0,-73.0,Unitary
1.0,Nonproliferation,France,2011.0,No,193.0,44.0,No,No,Higher,2860000000000.0,43790.73205,1.69963012,France,1.0,-73.0,Unitary
1.0,Nonproliferation,France,2011.0,No,193.0,44.0,No,No,Higher,2860000000000.0,43790.73205,1.69963012,France,1.0,-73.0,Unitary
1.0,Nonproliferation,France,2012.0,No,141.0,15.0,No,No,Lower,2680000000000.0,40874.70351,-0.17121288699999998,United States,1.0,-37.0,Unitary
1.0,Nonproliferation,France,2012.0,No,141.0,15.0,No,No,Higher,2680000000000.0,40874.70351,-0.17121288699999998,United States,1.0,-37.0,Unitary
1.0,Nonproliferation,France,2015.0,No,376.0,7.0,No,No,Higher,2440000000000.0,36613.37522,0.6919218659999999,Germany,2.0,-54.0,Unitary
0.0,Nonproliferation,France,2016.0,No,342.0,3.0,No,No,Higher,2470000000000.0,36962.22229,0.6926506440000001,Japan,1.0,-46.0,Unitary
1.0,Nonproliferation,France,2017.0,No,180.0,1.0,No,No,Higher,2590000000000.0,38679.12715,2.251980936,Italy,1.0,-46.0,Unitary
0.0,Trade,France,1975.0,Yes,15.0,2.0,No,No,Lower,361000000000.0,6690.57827,-1.582715813,France,0.0,365.0,Unitary
-1.0,Trade,France,1975.0,No,15.0,2.0,No,No,Higher,361000000000.0,6690.57827,-1.582715813,France,0.0,365.0,Unitary
0.0,Trade,France,1981.0,No,40.0,6.0,No,No,Higher,616000000000.0,11104.97773,0.578958954,Canada,0.0,365.0,Unitary
0.0,Trade,France,1982.0,No,24.0,7.0,No,No,Higher,585000000000.0,10496.92987,1.974394846,France,0.0,365.0,Unitary
-1.0,Trade,France,1983.0,No,38.0,6.0,No,No,Higher,560000000000.0,9993.422074,0.689992273,United States,0.0,365.0,Unitary
-1.0,Trade,France,1984.0,No,31.0,4.0,No,No,Lower,531000000000.0,9419.697648000001,0.948118602,United Kingdom,0.0,365.0,Unitary
0.0,Trade,France,1985.0,Yes,25.0,0.0,No,Yes,Higher,553000000000.0,9763.328609999999,1.054117628,Germany,0.0,365.0,Unitary
0.0,Trade,France,1986.0,No,38.0,3.0,No,No,Higher,771000000000.0,13540.247080000001,1.759947467,Japan,0.0,365.0,Unitary
0.0,Trade,France,1996.0,No,128.0,10.0,No,No,Higher,1610000000000.0,26871.829019999997,1.054543233,France,2.0,-69.0,Unitary
0.0,Trade,France,1998.0,No,73.0,9.0,No,No,Higher,1500000000000.0,24974.2722,3.207536715,United Kingdom,0.0,365.0,Unitary
0.0,Trade,France,1998.0,No,73.0,9.0,No,No,Higher,1500000000000.0,24974.2722,3.207536715,United Kingdom,0.0,365.0,Unitary
0.0,Trade,France,1999.0,No,46.0,7.0,No,Yes,Higher,1490000000000.0,24673.198969999998,2.8906822660000002,Germany,1.0,-38.0,Unitary
1.0,Trade,France,2000.0,No,105.0,4.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,0.0,365.0,Unitary
1.0,Trade,France,2000.0,No,105.0,4.0,No,No,Higher,1360000000000.0,22364.02939,3.2142977110000004,Japan,0.0,365.0,Unitary
1.0,Trade,France,2001.0,No,58.0,4.0,No,No,Higher,1380000000000.0,22433.55571,1.2441921040000001,Italy,0.0,365.0,Unitary
0.0,Trade,France,2002.0,No,187.0,10.0,No,No,Higher,1490000000000.0,24177.33517,0.402709914,Canada,0.0,365.0,Unitary
0.0,Trade,France,2002.0,No,187.0,10.0,No,Yes,Lower,1490000000000.0,24177.33517,0.402709914,Canada,0.0,365.0,Unitary
0.0,Trade,France,2003.0,Yes,205.0,8.0,No,No,Higher,1840000000000.0,29568.38595,0.11107373,France,0.0,365.0,Unitary
0.0,Trade,France,2004.0,No,252.0,3.0,No,Yes,Higher,2120000000000.0,33741.26515,2.075384202,United States,0.0,365.0,Unitary
0.0,Trade,France,2004.0,No,252.0,3.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,0.0,365.0,Unitary
0.0,Trade,France,2004.0,No,252.0,3.0,No,No,Higher,2120000000000.0,33741.26515,2.075384202,United States,0.0,365.0,Unitary
-1.0,Trade,France,2005.0,No,212.0,15.0,No,No,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,0.0,365.0,Unitary
-1.0,Trade,France,2005.0,No,212.0,15.0,No,No,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,0.0,365.0,Unitary
0.0,Trade,France,2005.0,No,212.0,15.0,No,Yes,Higher,2200000000000.0,34760.18777,0.899762891,United Kingdom,0.0,365.0,Unitary
-1.0,Trade,France,2006.0,No,317.0,8.0,No,Yes,Lower,2320000000000.0,36443.623439999996,1.737523985,Russia,0.0,365.0,Unitary
-1.0,Trade,France,2006.0,Yes,317.0,8.0,No,No,Higher,2320000000000.0,36443.623439999996,1.737523985,Russia,0.0,365.0,Unitary
-1.0,Trade,France,2007.0,No,329.0,6.0,No,No,Higher,2660000000000.0,41508.43399,1.792993386,Germany,0.0,365.0,Unitary
-1.0,Trade,France,2007.0,Yes,329.0,6.0,No,No,Higher,2660000000000.0,41508.43399,1.792993386,Germany,0.0,365.0,Unitary
0.0,Trade,France,2008.0,No,296.0,12.0,No,No,Higher,2920000000000.0,45334.11444,-0.303770529,Japan,0.0,365.0,Unitary
-1.0,Trade,France,2009.0,No,254.0,9.0,No,No,Higher,2690000000000.0,41575.41875,-3.37173719,Italy,0.0,365.0,Unitary
1.0,Trade,France,2010.0,No,73.0,4.0,No,No,Higher,2640000000000.0,40638.334,1.44701286,Canada,0.0,365.0,Unitary
